,HomePlanet,CryoSleep,Deck,RoomNum,Side,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
2110,Earth,False,F,456.0,P,TRAPPIST-1e,42.0,False,0.0,0.0,32.0,772.0,0.0,False
2111,Earth,False,F,442.0,S,TRAPPIST-1e,39.0,False,0.0,0.0,13.0,0.0,868.0,True
2112,Mars,False,F,457.0,P,TRAPPIST-1e,30.0,False,616.0,0.0,185.0,210.0,475.0,False
2113,Mars,False,E,161.0,S,TRAPPIST-1e,43.0,False,2318.0,0.0,647.0,81.0,0.0,True
2114,Earth,True,G,366.0,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,False
2115,Mars,True,F,458.0,P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True
2116,Mars,False,F,459.0,P,TRAPPIST-1e,46.0,False,171.0,0.0,1257.0,5.0,0.0,True
2117,Earth,False,G,367.0,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,True
2118,Earth,True,G,600.3676712973864,P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,True
2119,Earth,False,G,367.0,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
2120,Earth,False,E,162.0,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,10.0,778.0,False
2121,Europa,True,C,79.0,P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
2122,Europa,True,C,79.0,P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
2123,Mars,False,F,460.0,P,PSO J318.5-22,36.0,False,241.0,0.0,670.0,0.0,0.0,False
2124,Earth,False,G,362.0,S,TRAPPIST-1e,19.0,False,26.0,313.0,470.0,0.0,0.0,False
2125,Europa,True,C,80.0,P,55 Cancri e,18.0,False,0.0,0.0,173.72916912197996,0.0,0.0,True
2126,Europa,False,B,91.0,S,55 Cancri e,47.0,False,0.0,140.0,173.72916912197996,85.0,3970.0,False
2127,Europa,False,B,92.0,S,TRAPPIST-1e,18.0,False,20.0,1064.0,0.0,0.0,11643.0,False
2128,Earth,False,E,136.0,P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True
2129,Earth,False,F,461.0,P,TRAPPIST-1e,20.0,False,0.0,544.0,1.0,0.0,378.0,False
2130,Mars,False,F,463.0,P,TRAPPIST-1e,18.0,False,262.0,302.0,1127.0,4225.0,0.0,False
2131,Earth,False,F,464.0,P,TRAPPIST-1e,37.0,False,0.0,1.0,0.0,219.0,304.8547912992357,False
2132,Earth,False,E,163.0,S,TRAPPIST-1e,22.0,False,12.0,746.0,802.0,58.0,0.0,False
2133,Mars,False,F,465.0,P,TRAPPIST-1e,37.0,False,20.0,0.0,2559.0,20.0,0.0,True
2134,Earth,False,G,365.0,S,55 Cancri e,6.0,False,0.0,0.0,0.0,311.1387779083431,0.0,False
2135,Earth,False,G,365.0,S,TRAPPIST-1e,36.0,False,3.0,0.0,435.0,8.0,277.0,False
2136,Earth,False,F,445.0,S,55 Cancri e,46.0,False,426.0,37.0,0.0,0.0,568.0,False
2137,Earth,False,F,466.0,P,TRAPPIST-1e,75.0,False,0.0,0.0,1224.0,311.1387779083431,1769.0,False
2138,Earth,False,F,466.0,P,TRAPPIST-1e,37.0,False,0.0,8.0,70.0,360.0,258.0,False
2139,Earth,True,G,369.0,P,TRAPPIST-1e,22.0,False,0.0,0.0,173.72916912197996,0.0,0.0,True
2140,Earth,False,F,467.0,P,PSO J318.5-22,33.0,False,270.0,412.0,1.0,311.1387779083431,5.0,False
2141,Mars,False,F,448.0,S,TRAPPIST-1e,35.0,False,174.0,0.0,381.0,0.0,62.0,False
2142,Europa,False,C,81.0,P,55 Cancri e,19.0,False,0.0,458.07720329024676,0.0,0.0,8195.0,False
2143,Europa,False,C,81.0,P,55 Cancri e,34.0,False,0.0,22.0,173.72916912197996,3028.0,3768.0,False
2144,Earth,False,F,449.0,S,TRAPPIST-1e,23.0,False,1010.0,0.0,33.0,10.0,0.0,True
2145,Earth,False,G,367.0,S,55 Cancri e,37.0,False,1508.0,458.07720329024676,0.0,1.0,0.0,False
2146,Earth,False,F,449.0,S,55 Cancri e,24.0,False,1367.0,0.0,1.0,0.0,0.0,False
2147,Europa,False,A,18.0,P,TRAPPIST-1e,54.0,True,0.0,3381.0,0.0,4463.0,34.0,False
2148,Mars,False,F,468.0,P,55 Cancri e,52.0,False,1377.0,0.0,32.0,22.0,0.0,True
2149,Earth,True,G,368.0,S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,False
2150,Europa,False,C,82.0,P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True
2151,Europa,False,C,82.0,P,TRAPPIST-1e,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True
2152,Europa,False,C,82.0,P,TRAPPIST-1e,22.0,False,0.0,297.0,3.0,676.0,2924.0,False
2153,Europa,False,C,82.0,P,55 Cancri e,27.0,False,0.0,12077.0,0.0,75.0,0.0,True
2154,Europa,True,C,82.0,P,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,True
2155,Europa,False,C,82.0,P,55 Cancri e,47.0,False,1320.0,428.0,4.0,24.0,0.0,False
2156,Europa,True,D,77.0,S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True
2157,Europa,False,D,77.0,S,55 Cancri e,49.0,False,9.0,2426.0,95.0,1249.0,168.0,False
2158,Europa,False,D,77.0,S,TRAPPIST-1e,33.0,False,0.0,2012.0,1.0,9124.0,4.0,False
2159,Europa,False,D,77.0,S,TRAPPIST-1e,67.0,False,0.0,4715.0,0.0,599.0,6.0,True
2160,Earth,True,G,371.0,P,PSO J318.5-22,5.0,False,0.0,0.0,0.0,0.0,0.0,False
2161,Europa,True,D,68.0,P,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,True
2162,Europa,True,D,68.0,P,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,True
2163,Europa,False,D,68.0,P,TRAPPIST-1e,59.0,False,0.0,2210.0,0.0,4085.0,11.0,False
2164,Europa,True,D,68.0,P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True
2165,Earth,False,G,372.0,P,TRAPPIST-1e,33.0,False,0.0,763.0,1.0,66.0,84.0,False
2166,Earth,True,G,369.0,S,TRAPPIST-1e,28.0,False,0.0,0.0,173.72916912197996,0.0,0.0,False
2167,Mars,False,F,469.0,P,TRAPPIST-1e,29.0,False,1365.0,0.0,791.0,210.0,0.0,False
2168,Earth,True,G,370.0,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,False
2169,Europa,True,B,67.0,P,55 Cancri e,34.0,False,0.0,0.0,0.0,0.0,0.0,True
2170,Earth,True,G,371.0,S,PSO J318.5-22,45.0,False,0.0,0.0,0.0,0.0,0.0,True
2171,Earth,False,G,372.0,S,TRAPPIST-1e,39.0,False,0.0,454.0,0.0,454.0,0.0,False
2172,Earth,False,F,470.0,P,TRAPPIST-1e,18.0,False,128.0,37.0,626.0,0.0,5.0,False
2173,Earth,True,G,373.0,P,PSO J318.5-22,57.0,False,0.0,0.0,0.0,0.0,0.0,False
2174,Earth,False,F,450.0,S,55 Cancri e,28.82793046746535,False,0.0,760.0,0.0,21.0,23.0,False
2175,Earth,True,G,373.0,S,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True
2176,Earth,True,G,374.0,S,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,False
2177,Europa,False,B,68.0,P,TRAPPIST-1e,32.0,False,0.0,4106.0,388.0,892.0,2.0,True
2178,Mars,True,F,472.0,P,TRAPPIST-1e,29.0,False,0.0,458.07720329024676,0.0,0.0,0.0,True
2179,Earth,False,F,453.0,S,TRAPPIST-1e,21.0,False,556.0,0.0,20.0,1589.0,0.0,False
2180,Mars,False,E,137.0,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,False
2181,Europa,True,A,30.0,S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,True
2182,Europa,False,A,30.0,S,TRAPPIST-1e,44.0,True,1409.0,910.0,17.0,1452.0,3782.0,False
2183,Earth,True,G,376.0,P,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
2184,Earth,False,F,474.0,P,TRAPPIST-1e,26.0,False,14.0,0.0,0.0,857.0,0.0,False
2185,Mars,False,F,475.0,P,TRAPPIST-1e,46.0,False,1290.0,0.0,57.0,0.0,0.0,False
2186,Earth,False,F,454.0,S,PSO J318.5-22,24.0,False,0.0,0.0,648.0,0.0,0.0,False
2187,Earth,False,F,455.0,S,TRAPPIST-1e,15.0,False,0.0,785.0,0.0,0.0,0.0,True
2188,Earth,True,G,378.0,S,PSO J318.5-22,53.0,False,0.0,458.07720329024676,0.0,0.0,0.0,False
2189,Earth,True,F,477.0,P,55 Cancri e,28.0,False,613.0,22.0,0.0,0.0,0.0,False
2190,Earth,True,G,377.0,P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True
2191,Earth,True,G,377.0,P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,False
2192,Earth,True,G,377.0,P,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,True
2193,Earth,True,G,377.0,P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,True
2194,Earth,False,G,377.0,P,55 Cancri e,31.0,False,1.0,458.07720329024676,2.0,605.0,0.0,False
2195,Earth,False,G,377.0,P,TRAPPIST-1e,9.0,False,224.687617481203,0.0,0.0,0.0,0.0,False
2196,Europa,False,D,78.0,S,55 Cancri e,44.0,True,0.0,1223.0,78.0,1418.0,1239.0,False
2197,Earth,False,G,379.0,S,TRAPPIST-1e,35.0,False,0.0,722.0,0.0,0.0,185.0,False
2198,Earth,False,G,380.0,S,TRAPPIST-1e,30.0,False,27.0,5412.0,86.0,311.1387779083431,0.0,True
2199,Earth,False,F,457.0,S,55 Cancri e,13.0,False,880.0,0.0,0.0,0.0,0.0,False
2200,Mars,False,D,80.0,S,TRAPPIST-1e,45.0,True,773.0,82.0,0.0,6.0,0.0,False
2201,Mars,True,D,80.0,S,TRAPPIST-1e,4.0,False,0.0,458.07720329024676,0.0,0.0,0.0,True
2202,Mars,True,D,80.0,S,TRAPPIST-1e,21.0,False,0.0,458.07720329024676,0.0,0.0,0.0,True
2203,Earth,False,E,139.0,P,TRAPPIST-1e,20.0,False,0.0,409.0,994.0,215.0,0.0,False
2204,Earth,True,G,379.0,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True
2205,Earth,True,G,380.0,P,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,False
2206,Earth,False,F,481.0,P,PSO J318.5-22,29.0,False,0.0,0.0,792.0,0.0,0.0,True
2207,Europa,False,C,85.0,S,TRAPPIST-1e,28.0,False,2416.0,8926.0,41.0,1.0,462.0,True
2208,Earth,False,G,381.0,P,TRAPPIST-1e,44.0,False,0.0,4.0,6.0,864.0,33.0,True
2209,Europa,True,D,71.0,P,TRAPPIST-1e,50.0,False,0.0,0.0,173.72916912197996,0.0,0.0,True
2210,Mars,True,F,482.0,P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,False
2211,Earth,False,F,483.0,P,TRAPPIST-1e,19.0,False,0.0,0.0,1.0,644.0,0.0,False
2212,Mars,False,E,141.0,P,TRAPPIST-1e,22.0,False,579.0,0.0,267.0,0.0,108.0,False
2213,Earth,False,F,484.0,P,TRAPPIST-1e,30.0,False,3.0,0.0,880.0,0.0,40.0,False
2214,Europa,False,D,81.0,S,TRAPPIST-1e,36.0,False,0.0,4756.0,0.0,7818.0,96.0,False
2215,Mars,False,E,166.0,S,TRAPPIST-1e,20.0,False,464.0,0.0,1432.0,0.0,0.0,True
2216,Earth,False,G,383.0,P,55 Cancri e,22.0,False,0.0,0.0,659.0,94.0,0.0,True
2217,Earth,False,F,459.0,S,55 Cancri e,22.0,False,0.0,30.0,0.0,0.0,673.0,False
2218,Europa,True,C,83.0,P,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,True
2219,Earth,False,F,487.0,P,TRAPPIST-1e,35.0,False,194.0,0.0,678.0,0.0,0.0,False
2220,Earth,False,F,488.0,P,55 Cancri e,41.0,False,0.0,33.0,0.0,1324.0,0.0,False
2221,Earth,True,G,383.0,S,TRAPPIST-1e,57.0,False,0.0,0.0,0.0,0.0,0.0,False
2222,Earth,True,G,383.0,S,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,False
2223,Earth,False,G,383.0,S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,True
2224,Earth,False,G,383.0,S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True
2225,Earth,True,G,383.0,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,311.1387779083431,0.0,False
2226,Earth,True,G,383.0,S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,False
2227,Earth,True,G,600.3676712973864,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True
2228,Mars,False,F,461.0,S,TRAPPIST-1e,23.0,False,1773.0,0.0,78.0,0.0,3.0,False
2229,Earth,False,E,142.0,P,TRAPPIST-1e,58.0,False,224.687617481203,400.0,0.0,690.0,490.0,True
2230,Earth,False,G,384.0,S,TRAPPIST-1e,22.0,False,0.0,46.0,0.0,676.0,0.0,False
2231,Earth,False,G,385.0,P,TRAPPIST-1e,24.0,False,0.0,0.0,173.72916912197996,59.0,4120.0,False
2232,Earth,False,E,143.0,P,TRAPPIST-1e,20.0,False,768.0,19.0,0.0,1.0,0.0,False
2233,Earth,True,G,386.0,P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True
2234,Earth,False,G,387.0,P,TRAPPIST-1e,49.0,False,712.0,1.0,0.0,0.0,304.8547912992357,False
2235,Earth,False,E,168.0,S,TRAPPIST-1e,46.0,False,0.0,557.0,0.0,287.0,781.0,False
2236,Earth,False,G,386.0,S,TRAPPIST-1e,30.0,False,854.0,0.0,30.0,0.0,0.0,False
2237,Earth,False,G,387.0,S,55 Cancri e,36.0,False,0.0,810.0,0.0,0.0,0.0,False
2238,Earth,False,F,490.0,P,TRAPPIST-1e,21.0,False,0.0,780.0,44.0,0.0,5.0,False
2239,Mars,False,E,169.0,S,TRAPPIST-1e,25.0,True,854.0,0.0,319.0,0.0,0.0,False
2240,Earth,True,G,388.0,P,PSO J318.5-22,42.0,False,0.0,0.0,0.0,0.0,0.0,True
2241,Earth,True,G,389.0,P,TRAPPIST-1e,13.0,False,0.0,0.0,173.72916912197996,0.0,0.0,False
2242,Earth,False,G,388.0,S,TRAPPIST-1e,25.0,False,7.0,0.0,0.0,877.0,0.0,False
2243,Europa,False,C,86.0,S,TRAPPIST-1e,29.0,False,0.0,544.0,7.0,2650.0,1561.0,False
2244,Europa,True,C,86.0,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True
2245,Europa,False,C,86.0,S,55 Cancri e,36.0,False,828.0,5553.0,130.0,47.0,1171.0,True
2246,Europa,True,C,86.0,S,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True
2247,Mars,True,F,465.0,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
2248,Earth,False,F,492.0,P,55 Cancri e,22.0,False,292.0,395.0,0.0,0.0,3.0,False
2249,Earth,True,G,390.0,P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
2250,Earth,True,G,391.0,P,TRAPPIST-1e,43.0,False,0.0,0.0,173.72916912197996,0.0,0.0,True
2251,Earth,False,F,493.0,P,TRAPPIST-1e,29.0,False,19.0,2115.0,17.0,311.1387779083431,0.0,True
2252,Earth,True,G,392.0,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True
2253,Earth,True,G,390.0,S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,True
2254,Europa,False,T,1.0,P,TRAPPIST-1e,42.0,False,0.0,1829.0,2.0,3133.0,2447.0,False
2255,Earth,False,G,391.0,S,TRAPPIST-1e,43.0,False,9.0,0.0,1079.0,0.0,729.0,False
2256,Earth,False,G,393.0,P,TRAPPIST-1e,32.0,False,11.0,31.0,0.0,836.0,9.0,False
2257,Earth,True,G,394.0,P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True
2258,Mars,False,E,145.0,P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True
2259,Earth,True,G,395.0,P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,False
2260,Earth,False,G,393.0,S,TRAPPIST-1e,34.0,False,34.0,223.0,1559.0,0.0,0.0,True
2261,Mars,True,F,466.0,S,TRAPPIST-1e,70.0,False,0.0,0.0,0.0,0.0,0.0,True
2262,Mars,True,F,466.0,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
2263,Europa,True,B,94.0,S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,True
2264,Earth,False,F,497.0,P,TRAPPIST-1e,17.0,False,112.0,56.0,332.0,0.0,606.0,False
2265,Earth,False,F,498.0,P,TRAPPIST-1e,13.0,False,0.0,2.0,0.0,566.0,208.0,False
2266,Earth,False,F,499.0,P,TRAPPIST-1e,19.0,False,0.0,0.0,79.0,311.1387779083431,0.0,False
2267,Europa,True,C,84.0,P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,311.1387779083431,0.0,True
2268,Earth,False,F,467.0,S,TRAPPIST-1e,33.0,False,4.0,0.0,28.0,0.0,2757.0,False
2269,Earth,False,F,501.0,P,TRAPPIST-1e,21.0,False,759.0,0.0,0.0,311.1387779083431,40.0,False
2270,Mars,True,F,503.0,P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,True
2271,Earth,False,F,504.0,P,TRAPPIST-1e,24.0,False,227.0,537.0,13.0,0.0,0.0,True
2272,Earth,False,F,468.0,S,55 Cancri e,17.0,False,0.0,11.0,493.0,0.0,372.0,False
2273,Mars,True,F,505.0,P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True
2274,Mars,False,D,72.0,P,TRAPPIST-1e,31.0,False,1458.0,421.0,76.0,0.0,0.0,False
2275,Earth,False,F,506.0,P,55 Cancri e,43.0,False,6.0,236.0,3.0,448.0,54.0,False
2276,Earth,False,E,170.0,S,55 Cancri e,43.0,False,602.0,3.0,27.0,89.0,69.0,False
2277,Earth,False,F,507.0,P,TRAPPIST-1e,33.0,False,0.0,0.0,661.0,0.0,94.0,True
2278,Mars,True,F,508.0,P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
2279,Mars,True,E,146.0,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,False
2280,Mars,True,F,508.0,P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,True
2281,Mars,True,G,395.0,S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,False
2282,Earth,False,F,470.0,S,55 Cancri e,42.0,False,526.0,2.0,28.0,161.0,304.8547912992357,False
2283,Mars,True,E,147.0,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
2284,Earth,False,F,510.0,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,157.0,644.0,False
2285,Mars,False,F,471.0,S,TRAPPIST-1e,42.0,False,554.0,0.0,1168.0,0.0,275.0,False
2286,Earth,True,G,399.0,P,PSO J318.5-22,13.0,False,0.0,0.0,0.0,0.0,0.0,False
2287,Earth,True,G,400.0,P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,True
2288,Earth,False,F,511.0,P,TRAPPIST-1e,21.0,False,31.0,93.0,578.0,0.0,0.0,True
2289,Earth,True,G,402.0,P,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,True
2290,Earth,True,G,396.0,S,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0,False
2291,Earth,True,G,397.0,S,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,False
2292,Earth,False,E,171.0,S,TRAPPIST-1e,48.0,False,58.0,0.0,12.0,311.1387779083431,0.0,False
2293,Earth,False,F,472.0,S,TRAPPIST-1e,42.0,False,224.687617481203,1.0,61.0,897.0,0.0,False
2294,Mars,False,D,83.0,S,TRAPPIST-1e,42.0,False,999.0,0.0,49.0,0.0,11.0,False
2295,Earth,False,G,398.0,S,TRAPPIST-1e,23.0,False,139.0,0.0,0.0,567.0,0.0,False
2296,Earth,False,G,398.0,S,TRAPPIST-1e,26.0,False,0.0,458.07720329024676,0.0,543.0,304.8547912992357,False
2297,Earth,False,G,403.0,P,TRAPPIST-1e,45.0,False,0.0,0.0,450.0,94.0,364.0,False
2298,Earth,False,E,173.0,S,TRAPPIST-1e,30.0,False,756.0,4.0,30.0,0.0,0.0,False
2299,Mars,True,F,475.0,S,TRAPPIST-1e,36.0,False,0.0,0.0,173.72916912197996,0.0,0.0,True
2300,Europa,False,C,85.0,P,TRAPPIST-1e,28.82793046746535,False,0.0,27.0,0.0,3573.0,3643.0,False
2301,Earth,False,F,512.0,P,TRAPPIST-1e,35.0,False,0.0,0.0,1.0,0.0,1264.0,False
2302,Europa,True,C,86.0,P,TRAPPIST-1e,21.0,False,0.0,458.07720329024676,0.0,0.0,0.0,True
2303,Europa,True,C,86.0,P,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,True
2304,Earth,True,G,404.0,P,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,False
2305,Earth,True,G,600.3676712973864,P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,False
2306,Earth,False,F,476.0,S,55 Cancri e,41.0,False,682.0,0.0,0.0,0.0,17.0,False
2307,Earth,False,F,477.0,S,55 Cancri e,35.0,False,2594.0,195.0,0.0,0.0,0.0,False
2308,Earth,False,F,513.0,P,TRAPPIST-1e,26.0,False,552.0,192.0,30.0,0.0,1.0,False
2309,Earth,False,F,513.0,P,TRAPPIST-1e,17.0,False,584.0,738.0,54.0,0.0,621.0,False
2310,Mars,False,D,85.0,S,TRAPPIST-1e,69.0,False,4483.0,0.0,525.0,0.0,500.0,False
2311,Europa,True,B,72.0,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
2312,Earth,False,G,401.0,S,PSO J318.5-22,25.0,False,2.0,2762.0,552.0,0.0,1391.0,False
2313,Mars,True,F,480.0,S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
2314,Earth,False,F,481.0,S,TRAPPIST-1e,25.0,False,64.0,0.0,0.0,660.0,0.0,False
2315,Earth,False,F,600.3676712973864,S,55 Cancri e,36.0,False,0.0,0.0,0.0,33.0,619.0,False
2316,Earth,False,E,176.0,S,TRAPPIST-1e,14.0,False,148.0,0.0,34.0,808.0,0.0,False
2317,Europa,True,C,89.0,S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True
2318,Earth,False,G,403.0,S,TRAPPIST-1e,22.0,False,272.0,44.0,0.0,1064.0,418.0,False
2319,Earth,False,G,404.0,S,TRAPPIST-1e,24.0,False,873.0,12.0,1.0,0.0,3.0,False
2320,Mars,False,F,516.0,P,TRAPPIST-1e,28.82793046746535,False,311.0,0.0,745.0,232.0,0.0,False
2321,Mars,False,F,516.0,P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True
2322,Mars,False,E,149.0,P,TRAPPIST-1e,19.0,False,0.0,13.0,291.0,481.0,2.0,False
2323,Earth,False,E,149.0,P,TRAPPIST-1e,19.0,False,0.0,5.0,4.0,541.0,238.0,False
2324,Earth,False,A,19.0,P,55 Cancri e,38.0,False,0.0,2506.0,46.0,11001.0,5.0,False
2325,Europa,True,A,19.0,P,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,True
2326,Europa,False,A,19.0,P,55 Cancri e,23.0,False,36.0,2467.0,0.0,381.0,803.0,False
2327,Europa,True,D,86.0,S,55 Cancri e,57.0,False,0.0,458.07720329024676,0.0,0.0,0.0,True
2328,Europa,True,D,86.0,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
2329,Earth,False,F,483.0,S,TRAPPIST-1e,43.0,False,0.0,9.0,1145.0,0.0,0.0,False
2330,Mars,False,F,517.0,P,TRAPPIST-1e,28.0,False,34.0,0.0,1342.0,91.0,0.0,True
2331,Europa,False,C,91.0,S,55 Cancri e,33.0,False,0.0,8759.0,0.0,2788.0,4513.0,False
2332,Europa,True,C,91.0,S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,True
2333,Earth,False,C,600.3676712973864,S,TRAPPIST-1e,28.0,False,0.0,55.0,0.0,656.0,0.0,False
2334,Europa,False,B,96.0,S,55 Cancri e,28.0,True,2.0,2144.0,0.0,435.0,5872.0,False
2335,Europa,True,B,96.0,S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
2336,Earth,False,G,406.0,P,55 Cancri e,29.0,False,75.0,17.0,0.0,211.0,506.0,False
2337,Europa,True,C,87.0,P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,True
2338,Europa,True,C,87.0,P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,True
2339,Earth,False,F,485.0,S,TRAPPIST-1e,24.0,False,172.0,775.0,344.0,0.0,0.0,True
2340,Europa,False,C,88.0,P,TRAPPIST-1e,59.0,False,0.0,5407.0,0.0,285.0,1135.0,False
2341,Mars,True,E,151.0,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,False
2342,Mars,True,F,520.0,P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True
2343,Europa,True,B,73.0,P,55 Cancri e,23.0,False,0.0,0.0,173.72916912197996,0.0,0.0,True
2344,Europa,True,D,74.0,P,55 Cancri e,27.0,False,0.0,0.0,0.0,311.1387779083431,0.0,True
2345,Europa,True,B,74.0,P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,True
2346,Earth,True,G,405.0,S,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,True
2347,Mars,False,F,487.0,S,TRAPPIST-1e,48.0,False,639.0,412.0,110.0,0.0,0.0,True
2348,Mars,False,F,488.0,S,TRAPPIST-1e,25.0,False,1734.0,1.0,189.0,1.0,0.0,False
2349,Earth,True,G,407.0,P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,True
2350,Mars,False,F,489.0,S,TRAPPIST-1e,24.0,False,737.0,37.0,1682.0,0.0,0.0,False
2351,Mars,True,F,489.0,S,TRAPPIST-1e,69.0,False,0.0,0.0,0.0,0.0,0.0,True
2352,Europa,False,B,75.0,P,55 Cancri e,20.0,False,0.0,646.0,0.0,311.1387779083431,1425.0,False
2353,Europa,True,B,75.0,P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,True
2354,Earth,True,G,409.0,P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,False
2355,Earth,False,E,152.0,P,PSO J318.5-22,23.0,False,0.0,9.0,292.0,35.0,349.0,True
2356,Mars,False,E,177.0,S,TRAPPIST-1e,24.0,False,345.0,0.0,451.0,0.0,582.0,False
